arm_flag,x,y,z,qx,qy,qz,qw,right_fb_joint,right_side_joint,right_bigarm_joint,right_elbow_joint,right_smallarm_joint,right_wrist_joint
1,0.6955519329016542,0.21902995205398,1.0081269951370535,-0.6291026714069495,-0.0776726207927929,-0.22589516598567247,0.7397081632590827,-0.7744399291379596,1.1383507095847891,0.4079794136459327,0.8386777871241159,0.2509552630957499,0.0694920890506242
1,0.8568402503935744,0.3110651095408654,1.2299649595912552,-0.33019868742674285,0.09684931018832006,-0.5328525957807521,0.7730828863113054,0.33649826947444184,1.6481112625715808,1.6348849924704485,0.7433942243521868,-0.9257038193673406,0.07545549873016022
1,0.8893839069745076,0.25405684014151236,1.2642553166796124,-0.5428548755521968,-0.18138839420136316,-0.3943202724950741,0.7189703451726446,0.4326413118311685,1.5935321039277213,1.9764876469943047,0.41366467554342323,-0.3598829738610714,0.34042861045059936
1,0.9139629167945561,0.1452012085352699,1.405463135649938,-0.4730706719322526,-0.31222717126618377,-0.6816988972316569,0.4626066864992641,-0.7870653241143126,1.7137481739430747,1.34778014852374,0.590981499393897,-1.0204886414390328,-0.4023938874725416
1,0.31678644783131504,0.32655137162571585,2.0362305380775236,0.3807346990369401,0.5700457332617734,0.5227328057420627,0.5067932169438845,2.3086246441875895,0.1939589270032321,-0.030258634348407948,1.3413625616681444,-0.4199593218975648,-0.7054117196796137
1,0.45151784773060766,0.639402951411407,1.3505607792381893,-0.1378210128117791,0.13520461491059865,0.17418160985819933,0.965601287966011,1.7198832384471168,1.585738340385677,2.0357776480531427,1.5362024942941603,-0.19604133994669737,0.45832922694959666
1,0.8490446740042592,0.2506172927799006,1.1666160132294043,-0.5130899513227619,-0.09391281252556594,-0.47211562290232,0.7106517600813352,-0.4562576480218883,1.4713748493430772,0.9689763502685839,0.6394766773822086,-0.47482721655712024,-0.022925944056145564
1,0.5111009644346328,0.2602993139450538,0.8275127973133819,-0.5255421579124248,0.23414391502217832,-0.4843524170342355,0.6590787535855894,-0.021749380710121224,0.3331710972080925,0.028995545679781715,0.1478776025000538,0.448751152090364,-0.1557027784711087
1,0.4512374959706658,0.28631765044398566,2.0716951832773995,0.7371799371063308,-0.028814066466688583,-0.014927122457790534,0.6749167881425763,2.605627832930555,0.6334313984921398,0.5008437108012863,0.7585592550931854,0.8504433748666482,0.20750970593906204
1,0.31443924062929474,-0.20053135196743627,1.057819631603288,-0.8630209446083864,0.1549265745033472,0.3329291382738573,0.3469161203636049,-0.9394415864024189,0.6586891609316187,1.1064292716895647,0.7464938249376443,0.8408782429951573,0.6027728371892771
1,0.7281193237412175,0.7190636778941761,1.3338946554761133,0.19050577863600812,0.556677391963065,-0.2757457492779112,0.760119800648985,1.108379369637458,0.7493573047768897,0.11704060917155276,0.12294275919527861,-0.11164092420850014,0.2147441299595778
1,0.6519090407611006,0.01799845037229089,1.1370336533340701,-0.8245505186675741,0.09183123807792826,-0.2593461423216027,0.4943915900791732,-1.825390925261056,1.6651673689096187,0.576790742292766,1.111403019883282,-0.738502418210686,0.48101402930462744
1,0.2945087217030342,0.34988386216309286,2.0093101157775046,0.7402762645390272,-0.19879252278992973,-0.23326860352626008,0.5983797654097857,2.454808990326079,0.6996715400432341,1.1390555384004881,1.3451522153974644,1.1035780658116199,-0.6462501259870526
1,0.4138902685169651,0.20456280110331715,2.0927014445372705,0.7056901860399623,-0.2021226895732073,-0.3114408009154826,0.6034504181883558,3.0269860548033636,0.6659065222895056,1.3287340481479444,0.7935756971300525,0.9401802327583351,-0.22161818928437782
1,0.2837744036920393,0.7366185842772839,1.870605321579525,0.34007277843120887,0.29644412464162534,0.3730342324537017,0.8107507926318773,2.189402255478356,0.31677201416714873,2.0362913385945602,0.3127234404044036,-1.262483255542324,0.6971159557808322
1,0.15056974205254925,0.7025277810935939,1.1112770466857134,-0.19433593775155972,0.1004698554305176,0.03091994741128272,0.9752862699228763,0.324372107515839,0.1029843079864686,0.6643679145892232,1.147074977036135,0.9020464112612547,-0.4442096361597413
1,0.9259579652615861,0.15918743898677876,1.5548769481910247,0.6771680760083771,0.704336835755951,0.21208239901985884,0.019341009756221987,2.7859586157972025,1.6709388025479222,0.5685820093629227,0.41318673785041515,-1.2738622716612598,-0.2973819451977619
1,0.06221807661152223,0.6238783327520045,1.4445419842770832,-0.06149562566300896,-0.018368864792349192,0.6310006944728427,0.7731228857079236,1.693117337953313,0.7223045552628686,1.7581864788132564,1.5551302838673948,-0.06894707002937839,0.5725923621977427
1,0.7718176339535977,0.5235034108031567,1.110808290402654,-0.3987141521084164,-0.2102419424034389,-0.31460734176787924,0.8353727138640845,0.4796748853755777,0.9295603259490799,0.6292552542401095,0.25778194881268246,0.8819585671388825,0.01573276296585635
1,0.8853593266778893,0.23990713558441953,1.2891692381060704,-0.5048607425199855,-0.5500834766048067,-0.4449537572174341,0.494509811193497,-1.1349766932316596,1.4560851554232066,0.317964776492927,0.7141797520325971,0.2932760676886128,-0.7391078942646429
1,0.4689693423765859,0.36655119850773554,1.9720590865965786,0.4445937951604584,0.5016524648917472,0.2556502730439122,0.6966520649976066,2.487390713964756,1.0713665705389273,0.7651185572998299,1.3726775708139,-0.8786425586378965,-0.6738200919222126
1,0.1798236900724115,-0.36750399650769444,1.3116716609341348,-0.9013588590114419,0.10324447130183048,0.3531618885101245,0.22840636359602765,-1.476935161432043,0.3835937027385813,1.3292918197729442,0.8961758206821012,0.9525964428594276,-0.12303557101684881
1,0.7000491369763733,0.43002280577885554,1.9137442860894591,0.416750799578695,0.7099108568617389,0.01540592162995526,0.5675455963524726,2.939068674067415,0.931217727515537,1.4988442924463057,0.45084308546092755,-1.126966492395767,-0.6435652238133391
1,0.23942240701350237,0.48731362726818217,1.9634439495598717,0.06570064682131832,0.66182729273856,0.6083755172684419,0.43306730375539293,1.9209372788291381,0.27382848283732053,0.10658563114037176,1.3360642754080876,-1.1718802492690987,-0.5586802526122604
1,0.9064837722172251,0.1833651692337191,1.4724064987406555,-0.3616929393321222,-0.16821249639495667,-0.47867833632908646,0.782144375434028,0.9015153088649452,1.869558610497759,1.8513723685126326,0.0700069516247227,-0.11583789012275014,0.7583045784302114
1,0.0513579615976916,0.32359760185583525,1.0214686436981646,-0.5526587952076051,0.25101994728518046,0.5453235001237646,0.57808262589131,0.5559180372854049,0.478679244542323,1.9813820280581804,1.2495476749866734,-0.07173727836485155,0.5850203473888966
1,0.9132489689721045,0.31596681173345753,1.278323137158272,-0.15747231251464897,0.12404336486421372,-0.6209372549251829,0.7577945894966737,0.29112337257726995,1.4461363712671775,1.4519618076117267,0.3100817208695743,-1.1058977881016656,0.033236652537927625
1,0.832067223266949,0.48499482512430997,1.767792962302204,0.5027767862631373,0.5074792783548484,-0.23799745630591598,0.6580558456751744,2.459446392402766,0.9475147057739925,0.7117633922745032,0.008451674563300343,0.04721484335827264,-0.028592909574437053
1,0.943864060370571,0.2704752250695371,1.454840249153841,-0.6868045592675164,-0.5613402373232635,-0.2718758707197863,0.3732025539188795,-0.8055481612308601,1.6885020662816623,0.6767339740451114,0.0655413425864928,0.6955763152738621,0.3129592320918473
1,0.24520973521448236,0.06951204888755613,2.1134230746747873,0.527492504345849,0.3814860214112687,0.6530004370366573,0.3870536171600533,3.0792312257447474,0.057560738463604086,0.3053707897634198,0.5185795002447471,-0.45235036465919765,-0.011124622929993278
1,0.6137878580932996,0.3943635751508411,1.122955170234462,-0.5387942811298585,-0.19143804539693482,-0.06272525697298356,0.8179961733003612,0.6410932227963013,1.7583877066974398,1.7642979902246516,1.5731822441290293,0.30014580834881954,-0.10606483185799409
1,0.2839681110097147,0.2744898282756125,1.95090379106216,0.4681595596197214,0.2986531932133378,0.7748186164904206,0.3021407097033057,2.1383475462495474,0.6109726548392405,0.6363344691242284,1.3914383771422605,-0.9877148822545454,0.6906647799346399
1,0.6120598792609117,-0.01871803717269452,1.9084846158761601,0.9058223818702293,0.05714683954389922,0.033350150852938056,0.4184588613844561,3.0910104550277113,1.0142493945942603,0.48430536055231477,0.703195227373712,0.43563401200265117,0.45310564976253054
1,0.8856790373899603,0.4793467954152023,1.5222363208341614,0.4257504798618537,0.9022057143826137,0.0335069751524463,0.06032131007275423,-1.4730048323619673,1.927180281013286,1.942640328625867,0.28856592991227603,-0.25525495458653347,-0.5890735753442071
1,0.7271515289018802,0.4086103356227595,1.9086014021719366,0.4803393386229188,0.7166048384107788,0.04873974994437506,0.5033647406333904,2.6702857449143087,0.9164715355064327,0.6140365706463952,0.48347338936732853,-0.5230148971346037,-0.6192399292716296
1,0.20973916621329222,0.6609101491311723,1.678958552678314,0.3179348760741893,-0.5412936555391389,0.22833818525104388,0.7441641392898662,1.5872249696281673,0.9149399017216165,0.8459510617965394,1.5885341638589514,1.2739875920798438,0.5187322272670678
1,0.4409223055419267,0.6449247297391656,1.6040225521212597,0.12387282217599724,-0.26049027500090477,0.19095835172319056,0.9382618229808086,1.8579857794507129,1.5057451138476214,1.413649619184208,1.4538560133061034,0.4673590382332611,0.588042246656618
1,0.5631663991111673,-0.11943161531807929,0.9623879059386307,-0.7507440355580172,0.03341399361094586,-0.46914901939351444,0.4638599958038369,-0.5823941665973986,0.5118116132469389,1.7878245567037014,0.14604799751463957,-1.1066825412342147,-0.03486214865285808
1,0.9191083296501465,0.23630493379069156,1.362144037485278,-0.5496131193959365,-0.7488756051759412,-0.2502806311480871,0.27289256609946755,-0.3600275869510423,1.4393673557740854,1.7217629351777168,0.3396229938516626,0.33134362614876234,-0.6698425105445707
1,-0.0609026440189009,0.00800341941840653,1.0934419930835275,-0.6634313898049786,0.6776504830331949,0.06496685488053548,0.3105284554324211,-0.7831678423500796,0.1633919548481269,1.3947191973101691,1.0626159348897688,-0.30241946779511863,0.5501753940423788
1,0.6409745754117611,0.49953067128937245,1.709247749765645,0.23003309816079226,-0.40566499367924364,-0.2766494036968125,0.8402296079572332,2.734634190784817,1.8190967390585875,1.8175333439228312,1.4621629908127858,1.1426927734237795,0.21755951287544262
1,0.9167959603130957,0.198146955755698,1.5261388428189426,0.3525451559277728,0.42247786724356845,-0.6283780821058801,0.5498775778754081,1.7214633566568118,1.8416294163442362,0.9116480245264248,0.6470250399472434,-0.4244695885868883,-0.5938835596885618
1,0.2703473689257399,0.23044218611218664,1.0091499549398157,-0.3896354963847038,0.7624230951825051,-0.28632344592773507,0.4300163813175527,-1.0385820463469795,0.7993175578576753,0.5736925465734135,1.6569782903729169,-1.0560907563098156,0.4278171127899473
1,0.37802847942643836,0.8046841979624713,1.7558716455159216,0.2941671198076066,-0.06594540244716625,-0.21511765804437555,0.9288925140820561,1.8025053892810339,0.39424519079270814,1.1185868570039221,0.7121421149797306,0.6756697676743213,-0.6147492392574622
1,0.7235110324404462,-0.27379725137039684,1.499646539069081,-0.7767763622415862,-0.31697722758291036,-0.5177511675781118,0.1675638646250528,-1.7012198867719615,0.7186386899072725,0.15221939712712504,0.11585180664816278,0.1801006977534243,-0.08183573674875189
1,0.42093881188180476,-0.06945996920913777,1.9240448246624353,0.9222144867704695,0.021792724072559954,0.017054493851731547,0.3856872590683275,3.0747362218493466,0.8870709768712987,0.6681560885126793,1.313914946875196,0.456525721727582,-0.1956840966656097
1,0.8878897107840455,0.14802061458616322,1.3801670787127804,-0.6787397304173945,-0.5749790339594059,-0.32618681130761734,0.31986505434167317,-0.5956383572022428,1.7854520861394712,1.6353150152836797,0.9299446926313023,-0.06458990401108444,-0.5641386522788064
1,0.8268757613778,0.5441479718631945,1.4301772684853866,0.13307643726026205,0.4501929810556949,-0.35293052650279233,0.8093559075689539,-0.19547850576051728,1.6355113890754887,0.11751937649491426,0.7593392084134808,-1.2552952587116564,0.07297845196643693
1,0.8484723695268944,-0.054179314720738295,1.2826105687490335,-0.5509681753407192,-0.2807401251660978,-0.6828419475757671,0.3890320379022486,-0.9018281247481446,1.0534348191659082,0.847902330163122,0.15069316168789984,-0.5295328070623377,-0.4180125597762121
1,0.428062142434956,0.027813122103157825,1.1666114943155605,-0.8203406104871328,0.3505696909754036,-0.048424170843625804,0.44921851501592963,-0.45515410082841634,1.716556355047057,1.836601798407483,1.6205145276966357,-0.3606311827058637,0.7309249371729314
1,0.47405091680548034,-0.41156716063588983,1.4829226859590452,-0.8626609463289463,-0.21266716804622454,-0.4578295327422846,0.03131910380307668,-1.6609217329964285,0.27584562617575453,0.222936854419755,0.22522044744176503,0.36888036742661723,-0.31842928180773417
1,0.9451711806148211,0.17890496470449813,1.3864423882934718,0.7117417330104295,0.6792518827775373,-0.16086269817247364,0.0785097291496652,2.781308528659685,1.6959293880890571,0.006058958496980904,0.08761482365860596,-0.029147456918359183,-0.06505247504509892
1,0.3156562270536172,0.05290321882465334,0.8948962691596317,-0.6555107819236267,0.41898506934737284,-0.08297209847941378,0.6227943138145825,-0.6985563931672045,0.4895535613506639,0.7913959919295424,0.5683480635242211,-0.02149056056790699,0.6966492507201705
1,0.42710325252867554,0.6015007173689267,1.8579749551886946,0.4175766885175409,0.43318211122972705,0.03934336293954305,0.7977688058014613,1.6413259736995116,0.6287673418425125,0.29816506868305026,1.4944190853630623,0.047622940663041735,-0.7483497590037608
1,0.4375836142613602,0.0182503025779465,0.9180770934288954,-0.6304524840854416,0.3365535739292991,-0.3735043287983969,0.5914016178154846,-0.9763204529913366,0.6100966651320301,0.42832651405974986,0.911006392686949,-0.22990203058314163,0.12290036719567321
1,0.2748085498928042,0.13651373815737183,2.0717452731057926,0.616617300306714,0.1829881505942458,0.6691591055366619,0.37218884075417014,3.009651339796533,0.3903269268282248,1.3412646829552135,0.5794863563613506,-1.1417042858959445,0.7472313916845892
1,0.5740801307489812,0.2544355825158272,1.0868422070125676,-0.15060193311015022,0.6444740996575551,-0.38150065095750296,0.6453134478166968,-1.5360219878963417,0.963662319110006,-0.156647550235158,1.451843505619064,-1.2720755257209995,0.6579273838912754
1,0.32713971031220235,0.5332633667641589,1.9751842126999022,0.41609861888568644,-0.3483928146413233,0.16257774416263937,0.8240466389535906,2.6897395917096105,0.6712284109641699,1.4972675626458054,0.6172215669261207,0.5148122851935519,0.7700704103412239
1,0.23398357163504058,-0.15422921929860148,1.0366400868919046,-0.4995734044020468,0.5623041883525794,-0.6166685730423311,0.2322935306831268,-1.305100669206819,0.4488879989304215,0.8108443044279753,1.0902872272689845,-1.1682691307856334,0.31287275350897326
1,0.8834047162724266,0.3947325782804803,1.723914870718161,0.40607444145192856,0.27179597497452357,-0.4672478994408844,0.7368241964371385,2.5724824386216456,1.0633169069206545,1.9126612486609618,-0.040134229710054384,-0.36803909120760747,-0.017089240801084205
1,0.4701565042395,0.8046420233712851,1.634811900040944,0.11926133725218775,-0.04312920629162535,-0.023497311112738357,0.9916473573664918,1.93183503397119,0.891689086394884,1.6950895838773328,0.9000159173906229,0.01619232929319714,-0.014674103129586169
1,0.8732878324050558,4.149185966342839e-05,1.5262519916136015,-0.6200384688607339,-0.7126036235344617,-0.32208582582543077,0.06331740409037148,-1.4734596792822958,1.005209841188329,0.9055482081698275,-0.05442088942397601,0.08106838070179401,-0.6510932497661607
1,0.5632439840604139,0.7607613084922804,1.1463579928538086,-0.15987028715970444,0.24750777944545838,-0.25696761765941756,0.9204069936022304,0.8477538991500448,0.4957541280518014,0.3339207760860424,0.25810727925913235,0.4984234282963125,0.0012964691127778094
1,0.9154311030904757,0.12132985091817618,1.4033622850508343,0.2423339423994447,0.37097984625233216,-0.7999116726296694,0.40470919192247684,2.0836881991930634,1.6426580347204869,0.6402159233106574,0.14754733715562743,0.5238474969764992,-0.630264533404003
1,0.8894214547738907,0.09045747601436538,1.6032673370542971,0.4475746299246035,0.3899767958172966,-0.6613976991671128,0.45841916725675796,1.2951365845830185,1.8807289221970465,0.1448689843016059,0.5503162758825358,-0.14676806417387844,-0.7210252434923502
1,0.3866300885090348,0.8367199027237876,1.296009941581575,0.2298991122855805,0.9019327645375075,0.017460800316079935,0.3651832510895786,0.8640263101589676,0.1469832917476368,0.2984343614750532,0.5190529917605738,-1.1835139031762956,0.5857166388172488
1,0.5052147330397707,0.8385045809753362,1.41075186111361,-0.07822334075430346,0.9839667317854817,-0.10826371467214366,0.11819284151768188,1.5993706089427955,0.5604906133277725,-0.010746024454401343,-0.0757748592257581,-1.2232415251904916,-0.7291573704474706
1,0.7518832667853897,0.5690842830147391,1.1462049699527117,-0.30932644981396334,0.0013985007813024618,-0.24735587491171054,0.9182212493662503,0.7055099680742558,0.9312911636707943,0.007644801570466847,0.042002353950874066,1.2666644537110958,0.48833275177744895
1,0.597852722209568,0.726528258630679,1.7044614561027245,0.2625400852011989,0.19470509878456063,-0.320105850336528,0.8892102522745512,1.6826973155475,0.79454551876743,0.8315964731857897,0.8672018160467981,0.3025456941737199,-0.6664509191525473
1,0.23289547085596468,-0.21039708297738963,1.4113980357991927,-0.8506156220308139,0.47472857295399123,-0.2252147852872292,0.019082611619670783,-1.550106973821731,1.076051931098837,1.5838878869633997,1.4824710698594292,-0.46455882128116077,0.6288293931600184
1,0.6361980955682113,0.22195590098531148,1.0681339907615153,-0.6200758290461811,-0.5458182212588442,0.2867450516022275,0.48514504115383955,-1.463497155105678,1.7868427677521261,0.5084893927601861,1.4468821434109091,0.9445806628079327,-0.4455645059790339
1,0.5839821234121472,0.4326678970762126,1.1010355298260244,-0.5923841034366331,-0.2363780752419489,0.037309209531489,0.7692948085257202,-0.9080196404013997,1.8742859904485254,0.3859358325591722,1.5073782158041538,0.12467829773720074,-0.035812307038813995
1,0.6549441265022837,0.0824288762505454,0.9821964596296822,-0.24966532567409294,0.4427171837731141,-0.5747330310097915,0.6413662474860611,-0.8199182187769896,0.7927426866204487,0.587405745915919,0.5239243474799676,-1.22767210912982,0.522814122729246
1,0.9177230793352098,0.2484386339186816,1.6518846336807451,0.5813560403314727,0.377844000410394,-0.37663064011994357,0.614335760514415,2.923111983534028,1.4916584670070354,1.3612914107279463,0.3017964999407545,0.02224559212602384,0.08964314278130647
1,0.9326297408820289,0.20755677709095977,1.4959206780812002,-0.5223233027681142,-0.581727310885217,-0.43408918971426,0.4475916426039274,0.8085610710866791,1.9075533053343512,1.719193424826374,0.5156195254181004,0.9016236672605866,-0.1932311225875828
1,0.22101098824415302,-0.1777302575612482,0.936927448903588,-0.917263589728144,0.013357860454795837,-0.04100007778616285,0.3959394753553113,-0.5661057126432354,0.08616705806368499,1.8836380273814826,0.4365551876536399,-0.42415906170216633,-0.31620002784069307
1,0.3337837332945931,-0.2374116552974111,1.6734007542693807,0.9457018458470318,-0.10627883242151087,0.15748054600988948,0.2637284705318439,-1.7549078750179934,1.1040143238865512,1.8122071134220852,1.5447946700660242,-0.38831051510339554,-0.12575939037815553
1,0.9221849536087328,0.2842992025733782,1.3246475630982224,-0.5566732592318521,-0.35891330845101027,-0.3664917409266549,0.6534370079093227,-1.0735259048429273,1.540320007871001,-0.03856684110150664,0.22509571338441617,0.41729048371867883,0.2862485430945432
1,0.6679008034878477,0.5371137121851061,1.738467907455559,0.33824220690899615,0.20702023723434626,-0.17921253122144032,0.9003431009864917,1.2317495302128132,1.6133890153534602,0.5104998690325391,1.329109121823224,-0.31787732991987383,-0.22176603705945386
1,0.38969241808016,0.517585916093085,2.05561460180447,0.5748125588760575,0.013506698449530254,-0.039087270007567405,0.8172394242684998,2.4516495534030867,0.44822212781700344,0.8680004918136116,0.5908404889558077,0.6361669095679892,-0.0796134996772172
1,0.12111845492783108,0.7777333620586054,1.1983955104260062,-0.11452764208342475,0.49834223732318045,0.2571500498766075,0.8200074911529754,0.6909971527196521,0.06494350159455317,0.6310740798354535,0.5642022810868205,0.06962715382357176,0.5591015657198739
1,-0.1316218743523285,0.5096263143018045,1.5083050072694701,-0.17509523528219414,0.21470312893794172,0.6996586711234583,0.6585757123729122,1.7033671895277671,0.1539421224241323,1.6246976776370328,1.5868703300744287,-0.6887234633224085,0.23038782683624137
1,0.4377903605175145,-0.18180649516963715,0.9605019587495847,-0.7822287023157306,0.05629717976385934,-0.4198989631215101,0.4567644311826015,-0.8914016827303488,0.22229889738658376,0.0005932320282654169,0.34686101554266513,0.677885049574126,-0.12662527783422572
1,0.7867045319715611,0.234492137449633,1.8722764905408293,0.7423632758342077,0.27632102535900666,-0.050639540304056506,0.608259068650067,3.038702507673122,1.1524964614437874,1.5353269885723713,0.20742261176105556,-0.4160998664795932,0.5011308718355048
1,0.5186998943620076,0.7743146539240859,1.520220821025754,-0.09702322912400814,-0.48843958626518835,0.07518518321860443,0.8639215541956503,1.9437821164021878,1.0348737669654864,1.7500455382518405,0.8535804967935835,0.9939588257975918,0.5352684481375627
1,0.5480684027379794,-0.31309665218027083,1.3609182195872593,-0.9159541747367851,-0.3073250429815655,0.19552040516075825,0.16837766747525584,-1.8395687216384695,0.7776079590278615,0.8540027609913229,0.8866544728851792,0.9570114097250872,-0.5283615291433126
1,0.7004946519276252,0.40796013520454016,1.21638140553698,-0.4724592892000639,0.049735872883250834,-0.24465220333429355,0.8452537266411715,0.004007214238485712,1.9541966863721858,1.220444869168668,1.3542868172283855,-0.538186097157482,0.2259382144944253
1,-0.0675839377034486,-0.03079498698976605,1.065317892774165,-0.5887300098188903,0.2859133439560088,0.5729026612325449,0.4933893756853829,-0.7182832103232151,0.06367177197595178,1.1549728837892241,0.96591884362308,1.1519195986137656,0.5247192192064853
1,0.5378170589036725,0.8544464983238929,1.5374048585334992,0.10460831390109199,0.19858978987432654,-0.062442195440152934,0.9724814487942977,1.649565792792121,0.5138412934683823,1.7813148395616814,0.0555023886513647,-0.6254355944557729,0.3374099963362711
1,0.5671891938110702,0.8290399036127243,1.3172964146233423,-0.07177312796271736,0.11598581656438604,-0.15135274553354702,0.979024133960853,1.2127408212218722,0.5645697306006445,0.6946800604129134,0.16675744556373354,0.5317130768419627,0.1941382179612111
1,0.8734607663018321,0.014287240778400837,1.4657017237481815,-0.870073023186331,-0.39600024634514275,-0.250997288401386,0.15217457222919112,-1.2182979715639868,1.6510510038004063,1.9127763969994993,0.6175814018939768,-0.5659211056829305,0.1968777761449806
1,0.8059196122188923,0.42958451934310504,1.1910801774283162,-0.5800286679689691,-0.43711057363135525,-0.046540733517821696,0.685809777472905,0.15368361390752705,1.4510825223941042,0.7542821427527421,0.633758950839614,1.1701552634914316,0.4367312251660531
1,0.49007600707004695,0.7088669229370169,1.632664922903353,0.23644903460174302,0.03713843539768238,-0.025611474278304413,0.9705960246350739,1.0569381304362684,1.1544490745934164,0.5325758475533592,1.4187065989785819,0.27464597297791515,-0.12087463530248554
1,-0.03476772633978892,0.5835571270040644,1.3227712643094254,0.1129286122978323,-0.1612927156472944,0.5464053426339737,0.8140472897471365,0.6843722377833121,0.3637867400945493,1.0667920252791243,1.6535074807200723,1.1849162067626264,0.20361344263656644
1,0.05479132514205332,0.6366695815673354,1.8856293615713255,0.22531982869193368,0.10244573912984932,0.12619572153955175,0.9606302541547864,2.625777180791818,0.04325131905681069,1.7648504066354702,0.9750064349982915,-0.7512579415458718,-0.7317133497473532
1,-0.04692560856556641,-0.10588318385771865,1.4966648870976067,0.6810195040530456,-0.6842082783930681,0.19441016139318773,0.17400044834658926,-1.4988958052569363,0.3759740487731802,1.8322653986996242,1.4781181976397453,-0.5584179650923954,0.5647276546975275
1,0.46446038311858956,-0.14535462967017324,1.6942419699976885,0.8448163985557735,0.05600515016875308,0.4743764181055463,0.24107195986091148,2.817513433219684,1.4945665832394124,0.19895300730540508,1.6426772540062542,-0.9342791954956842,0.058610137205085566
1,0.8239726019966419,0.5803001830621175,1.5081161437765074,-0.13192560923405863,-0.1677497027336663,-0.27232377243988765,0.9382406055085755,-1.1834702522227345,1.9593259761567507,0.22790345288477823,0.01976944576631018,-1.0236613606812424,0.6513087459585463
1,0.4787802797383162,0.5642134873289975,1.0997186090007023,-0.42655067496080173,-0.1250932925925232,-0.13684795276852327,0.885256362678016,1.0056356767648384,1.2085680991173087,1.9123053474698206,1.6122352315102748,-0.01590986450652654,-0.7170376695159885
1,0.6104111089292508,0.6439234624866801,1.8914719534291944,0.3263084457343332,-0.12072837557613718,-0.33804909060491384,0.8744542697673692,2.3245312487599135,0.6619426345024004,1.446158056930952,0.30885438308778246,0.5981793735430001,-0.16846333559093263
1,0.5745537416367601,0.3200808430201739,1.0175688517512844,-0.5184172572142498,0.3714469248383145,-0.3825978857135181,0.6684980084474161,0.3993800375235337,1.46667461548181,1.8069416163218432,1.3370493471630733,-1.1404271984535894,0.017187555189062897
1,0.8921504428035213,0.39428689398323175,1.4649306026674696,0.25250780060845446,0.32976936597650414,-0.367276798515362,0.832225768146867,1.4722539198532767,1.6818300926858767,1.90457333433392,0.48159209577294126,-1.2287040673604217,0.5027174665610736
1,0.2894890676765994,0.8942289079439344,1.431814234799651,-0.05411341115524783,-0.21589455237068017,0.04352123736923015,0.9739441374574103,1.687211095681633,0.3595999458671104,2.0386268698572594,0.6689812322700209,0.002179722976237919,-0.16555247345538082
1,0.2917582567533244,0.6629516643360076,0.9444837104975331,-0.3767083028724137,-0.1663845223263447,0.08251357606079497,0.9075233082642453,0.4886729198662698,0.19922244796534685,0.7760270446667173,0.42008166472347075,1.1446140766495185,-0.04637340258143097
